q	label	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14
5346	q5346	0.0018476227256852128	0.009391448393949063	0.06182879370243408	0.001990314383314371	0.34393762182116133	5.739390327537221E-4	6.589938594120204E-4	0.0016888853553444895	0.00204396369047581	0.004099515111108065	0.302465733558396	0.22341436448588356	7.906249669414582E-4	0.022148864007348047	0.023119314905792818
5347	q5347	0.0037012779728847994	0.05894416075749564	0.0034676573674050255	0.003987127178978188	0.006777993917932197	0.0011497519867982432	0.0013201393456575268	0.0033832849518269513	0.0040946009592563145	0.008212415212973423	0.003960012371935081	0.40742758017901015	0.001583831338655964	0.12463124589755535	0.3673589205616351
5348	q5348	0.1517429431834531	0.241474243862226	0.0014421106014339672	0.01834744219949024	0.002818795471947009	4.7815264125195483E-4	5.490124150205454E-4	0.0014070222573208963	0.0017028405134513192	0.0034153348463228563	0.5523936794666143	0.0025458066749663045	6.586752156740223E-4	0.018452374244405566	0.0025715664064219768
5349	q5349	0.0024323344293975977	0.22334156211052225	0.1077678230473558	0.002620183294219554	0.08357099241262118	7.555718222854757E-4	8.675436985735305E-4	0.002223361912582192	0.0026908108390684086	0.5064696973130632	0.05534687195807917	0.004022857185425941	0.001040831713692986	0.0027859958184068626	0.004063562444705876
5350	q5350	0.0037012779728847994	0.05894416075749564	0.44490426530117033	0.003987127178978188	0.006777993917932197	0.12154155415055243	0.0013201393456575268	0.0033832849518269513	0.0040946009592563145	0.008212415212973423	0.24474361669944344	0.0061215729664962325	0.001583831338655964	0.0042394437338011655	0.08644471551287539
5351	q5351	0.0016493751231621107	0.06203313101731062	0.001545268374693262	0.0017767561447876244	0.003020430952519926	5.123560939556208E-4	5.882846443273074E-4	0.0015076700736861351	0.01970777336991083	0.8620496145041829	0.0017646731592529323	0.0027279145850510346	7.057918990147134E-4	0.037655443083707586	0.0027555169744374387
5352	q5352	0.04690980889649146	0.28017580884377635	0.0013108478268439106	0.32008175117998233	0.0025622250575268258	0.2128176524202168	4.990405939907807E-4	0.0012789532692541981	0.0015478457646035404	0.033444898338569375	0.0014969684320082339	0.09333537913365393	5.98721744506759E-4	0.0016025993968484251	0.0023374991017271183
5353	q5353	0.0015392674759979394	0.5585708925779647	0.0014421106014339672	0.0016581448986618872	0.002818795471947009	4.7815264125195483E-4	5.490124150205454E-4	0.1349214006639477	0.15190651622090648	0.0034153348463228563	0.13516124694590548	0.0025458066749663045	6.586752156740223E-4	0.0017630769435772145	0.0025715664064219768
5354	q5354	0.002053285977939841	0.32211145021074816	0.001923684819393091	0.0022118609812161643	0.00376009582965869	6.378255429330284E-4	7.323480233646432E-4	0.0018768791757477023	0.00227148211955214	0.07134325986268764	0.0021968190271927104	0.0033959459481627875	0.5797029209441419	0.0023518337278770466	0.0034303078093845586
5355	q5355	0.004875129138387897	0.07763815572671429	0.0045674163350140455	0.1109674779176183	0.00892761794472108	0.0015143929890763575	0.0017388182778747632	0.004456285416268094	0.42825656635255943	0.2222486488170723	0.005215920512922299	0.008063014710152463	0.00208613953503079	0.05844189444269163	0.06100252188389624
5356	q5356	0.002369836499935159	0.16621362672455392	0.0022202550196845938	0.002552858657968218	0.0043397814216409245	7.361576850343334E-4	8.452524855628016E-4	0.027860861917834732	0.0026216714542928892	0.6476239173937823	0.0025354977194247744	0.003919491364684554	0.001014087929516579	0.0027144106909519324	0.13243229303513235
5357	q5357	0.3160381100881254	0.06812452807595884	0.0016970073418880976	0.0019512262541760137	0.003317024787432042	5.626673446134481E-4	6.460517647891665E-4	0.04093406368630344	0.002003821933295526	0.004019004023306552	0.0019379567694055313	0.5136142908830096	7.750977461833213E-4	0.04135305194981792	0.00302609735169519
5358	q5358	0.004875129138387897	0.02478023412492264	0.0045674163350140455	0.05810955631582664	0.3789330691572626	0.0015143929890763575	0.0017388182778747632	0.004456285416268094	0.005393193538226261	0.010816962409905683	0.005215920512922299	0.4837843091262773	0.00208613953503079	0.0055839728408999785	0.008144600282104586
5359	q5359	0.12453802457164208	0.19356237819322794	0.0017663881478663856	0.4926415307894204	0.0034526387282332303	5.856715549685488E-4	6.724650813602644E-4	0.001723409727828452	0.0020857466117205074	0.14727805580318146	0.002017188602582421	0.003118264807808862	8.067870058669717E-4	0.0021595279958517683	0.023591922378440842
5360	q5360	0.00196576059486801	0.3083808114325074	0.0018416839424885592	0.1939389920643131	0.003599814294882966	6.106369654148471E-4	7.011302378366856E-4	0.0017968734821415518	0.002174655693622863	0.004361640042337936	0.023416665934605587	0.06719165903688294	8.41177900513188E-4	0.38589441423518844	0.0032840841423959393
5361	q5361	0.02950184617798919	0.17581849143973885	0.001218428695334661	0.0014009544923555127	0.0023815796693294794	0.014504652843098728	4.638565723675143E-4	0.001188782810132353	0.32575401651784547	0.0028855914219050325	0.15649874410505907	0.0021509334321993734	5.565098702450135E-4	0.26940224913646305	0.016273362815936776
5362	q5362	0.01271238478204454	0.21495694406130605	0.0010057108218964289	0.00115637057740122	0.03688254824132851	3.334579784291746E-4	3.828747438598858E-4	9.812406270571067E-4	0.0011875407688139651	0.0023818139967429893	0.0011485065781684201	0.0017754153675341472	0.4194603969913705	0.0012295489404408728	0.3044052455236062
5363	q5363	0.002200233920569453	0.08275097468533911	0.0020613575690805264	0.12164883604040987	0.004029195386269366	6.834729355990343E-4	7.847601259545975E-4	0.0020112021762472305	0.026289781419912506	0.6966982251115854	0.0023540392292706763	0.0036389843148225487	9.415124887406666E-4	0.050231619237719495	0.003675805358479555
5364	q5364	0.030408467811128527	0.12441474146984506	0.002405695365525479	0.0027660787557585043	0.0047022490483630405	7.976431155348283E-4	9.158497421193481E-4	0.002347161805940768	0.002840638940845093	0.20058226540824659	0.4481984295084891	0.004246855486257723	0.0010987866756945457	0.0029411239526365425	0.17133401291361486
5365	q5365	0.0013579602564562762	0.5811189420542455	0.0012722472947022797	0.04563333098064259	0.002486775223715618	4.218320035111426E-4	4.8434534707207536E-4	0.0012412919360570772	0.016225764899544873	0.0030130494252077937	0.0014528872069480645	0.03169293831730806	5.810911870389482E-4	0.29602537855040106	0.016992165317148592
5366	q5366	0.0021489686915033565	0.12742268415251587	0.0020133281450369707	0.002314933258035767	0.00393531553899581	6.67548084938204E-4	0.024066374721378833	0.0019643413678124342	0.0023773327294256976	0.26106703684140853	0.002299190351980436	0.0035541963462691747	9.195753424433362E-4	0.5616590149649435	0.0035901594633121594
5367	q5367	0.0019247377155238825	0.009783423139335022	0.0018032503822880113	0.0020733849535727687	0.04526210224316345	5.978937622899726E-4	6.864985572412035E-4	0.0017593750582505672	0.39863468187123136	0.004270618259895829	0.022927990424584203	0.003183338958398583	0.08429844643325873	0.3361038858572559	0.08669037238371056
5368	q5368	0.0010372494884497226	0.5338454145448809	9.717794385641308E-4	0.001117356128633528	0.0018994711490450172	3.222075372039744E-4	3.699570448361568E-4	9.481348364729739E-4	0.001147474678072915	0.05853263397459146	0.046094700893611236	0.1591628171982517	4.43854327571919E-4	0.14738913173816112	0.046717817021653306
5369	q5369	0.0013782529619355158	0.1713843601812957	0.0012912591468720374	0.001484695255070842	0.0025239363975924	4.281356582523407E-4	0.0453221414649718	0.031146880068752957	0.0015247155013435865	0.6904599688260202	0.001474598455156529	0.002279503494357087	5.897747344838014E-4	0.0464092092154154	0.002302568638479895
5370	q5370	0.0031893205712217117	0.4311685560290239	0.0029880141553360693	0.34923335679169304	0.1787393306742939	9.907193380670743E-4	0.0011375388724730524	0.0029153120555159124	0.0035282394799767106	0.007076481412644628	0.003412267063600558	0.005274842563382045	0.0013647572289157296	0.003653047733729312	0.005328216030126321
5371	q5371	0.0023104698359248618	0.46266125912919315	0.002164635514383533	0.002488907114383872	0.004231065758959665	7.177162330830164E-4	8.240781048341529E-4	0.002111967240720931	0.3031674383266825	0.005126482736144421	0.002471981083904947	0.17917797900993127	9.886840599288857E-4	0.027697365635076247	0.0038599702168485403
5372	q5372	8.390825604409636E-4	0.3681705692785315	7.861205896692974E-4	9.038847951031488E-4	0.06522004256268174	2.6064965885359674E-4	2.9927660402923555E-4	7.66993298227671E-4	9.282491836729036E-4	0.5204271279253877	8.977378475120009E-4	0.03777831737143411	3.5905578145763563E-4	9.610851519565127E-4	0.0014018073910420285
5373	q5373	0.2593161211352983	0.3974652828963808	0.0022202550196845938	0.002552858657968218	0.0043397814216409245	7.361576850343334E-4	8.452524855628016E-4	0.3105017750167342	0.0026216714542928892	0.005258205805374385	0.0025354977194247744	0.003919491364684554	0.001014087929516579	0.0027144106909519324	0.003959150717450779
5374	q5374	0.002369836499935159	0.16621362672455392	0.0022202550196845938	0.002552858657968218	0.030034409885177242	0.10351467153917959	8.452524855628016E-4	0.0021662334542984153	0.0026216714542928892	0.0309528342689107	0.0025354977194247744	0.003919491364684554	0.001014087929516579	0.02840903915448825	0.6206302338423224
5375	q5375	0.002567770204053868	0.6533879960042636	0.002405695365525479	0.0027660787557585043	0.0047022490483630405	0.05647903832968416	9.158497421193481E-4	0.03018785941301543	0.002840638940845093	0.005697382158723964	0.03058796540236923	0.19913173873578036	0.0010987866756945457	0.0029411239526365425	0.004289827271166918
5376	q5376	0.0031893205712217117	0.36200901094572596	0.0029880141553360693	0.383813129333342	0.005840467966049095	9.907193380670743E-4	0.0011375388724730524	0.14123440222211178	0.0035282394799767106	0.007076481412644628	0.003412267063600558	0.03985461510503101	0.0013647572289157296	0.003653047733729312	0.039907988571775285
5377	q5377	0.0035584742630572013	0.2109990452067441	0.0033338672710912162	0.2353269208085568	0.0065164835196966355	0.001105391944051043	0.0012692053716543967	0.003252750134916616	0.08110116397235574	0.00789556158359223	0.4282122071948001	0.005885388779304626	0.0015227235287161992	0.004075876366738402	0.005944940054724673
5378	q5378	0.004409025310031931	0.6916705962484732	0.004130732469004785	0.14816229732655334	0.00807406170364273	0.0013696041332723575	0.001572572454815241	0.004030226611709684	0.004877558345008965	0.0575870232872964	0.004717234129349405	0.00729212189525253	0.0018866868444126037	0.05285435204886665	0.007365907192310178
5379	q5379	0.00463037703223147	0.2745573131976794	0.004338112713313961	0.0049879804352379225	0.008479413757118175	0.001438364054641293	0.0016515222445487882	0.004232561036809614	0.0051224324076141175	0.01027390513759827	0.004954059238103967	0.05786244759336618	0.001981406505311742	0.005303633782234038	0.610186470864191
5380	q5380	0.0017428795169197207	0.12224063789172439	0.0016328708736878458	0.5876824059657391	0.003191661596862764	5.414019703487915E-4	6.216349709160089E-4	0.001593141094951597	0.0019280897555190967	0.2306303067474943	0.0018647138908118826	0.040676428313434154	7.458038057723956E-4	0.0019962941721496275	0.002911729433668432
5381	q5381	0.0030827207875778564	0.015669439862921446	0.0028881428330996884	0.003320798904431617	0.005645256287681746	9.576055557641313E-4	0.0010995177971423742	0.0028178707267336903	0.772161827575015	0.006839957246853819	0.003298215521087999	0.005098536336568185	0.0013191416120217918	0.003530948343166309	0.1722700206099344
5382	q5382	0.01164730456654447	0.5643403697805258	0.010912139478978069	0.012546824350755574	0.021329216581593792	0.0036180777732268857	0.0041542583782670445	0.01064663355684735	0.012885026415282377	0.2784117180171882	0.012461498574575623	0.019263569310233465	0.004984053107739395	0.013340822473224042	0.019458487635017854
5383	q5383	0.00579388772832863	0.21790858338032107	0.005428183890602824	0.634435709754729	0.07342953780401382	0.0017997929298295208	0.0020665130288843063	0.005296109426915288	0.006409585668527196	0.012855508846124438	0.0061989040687753655	0.009582556821855522	0.0024792898625846365	0.006636318915832693	0.009679517872675686
5384	q5384	0.0031893205712217117	0.29284946586242805	0.0029880141553360693	0.0034356313752034193	0.005840467966049095	9.907193380670743E-4	0.0011375388724730524	0.0029153120555159124	0.0035282394799767106	0.007076481412644628	0.003412267063600558	0.005274842563382045	0.5200613453536502	0.003653047733729312	0.14364730619672217
5385	q5385	0.002369836499935159	0.3203813975057718	0.027914883483220906	0.002552858657968218	0.18420218066639513	7.361576850343334E-4	8.452524855628016E-4	0.0021662334542984153	0.0026216714542928892	0.18512060505012862	0.15670326850064267	0.003919491364684554	0.001014087929516579	0.10549292454509719	0.003959150717450779
5386	q5386	0.004207871165809503	0.1126351047232867	0.00394227495370682	0.004532844496886398	0.00770569662106996	0.001307118316571544	0.0015008265599444689	0.0038463545020948156	0.004655028192470979	0.009336446878479758	0.004502018491501492	0.0069594314622746034	0.0018006100244995914	0.826038523178468	0.007029850432935336
5387	q5387	0.0024323344293975977	0.2760860695600015	0.002278808148397343	0.002620183294219554	0.004454231238402349	7.555718222854757E-4	8.675436985735305E-4	0.002223361912582192	0.0026908108390684086	0.0053968765430106175	0.6882809613518298	0.004022857185425941	0.001040831713692986	0.0027859958184068626	0.004063562444705876
5388	q5388	0.0035584742630572013	0.24958131621523463	0.0033338672710912162	0.0038332947576135337	0.0065164835196966355	0.001105391944051043	0.0012692053716543967	0.003252750134916616	0.003936621955374663	0.00789556158359223	0.003807226101404107	0.04446765978779517	0.0015227235287161992	0.5828099414940966	0.08310948207170576
5389	q5389	9.323906381407667E-4	0.014848650673085741	0.30415308225337767	0.1728628067939733	0.0017074475683136528	2.896345523162344E-4	0.08120710173420058	0.2839131917533583	0.011140790915699245	0.0020687932971252027	9.975685397214567E-4	0.001542088264234873	3.9898368168381345E-4	0.001067960222733526	0.12286950911203572
5390	q5390	0.001154058850743671	0.3937605577152966	0.026106666745953373	0.0012431866624581238	0.0021133791972883756	3.5849278715223144E-4	4.116195830824312E-4	0.0010549085942336204	0.0012766969981479832	0.0526115335516998	0.0012347322628470847	0.026934157901358478	4.938387734862524E-4	0.48931815005627327	0.0019280203199787166
5391	q5391	0.0012648455019223673	0.047570941040375125	0.0011850098413310171	0.001362529351988215	0.3040223780058031	3.9290716327760835E-4	4.51133993582284E-4	0.0011561770784010081	0.01511317113359125	0.0028064459135859554	0.33048721233007683	0.056947596160671306	5.41246012641761E-4	0.2345853012114663	0.0021131052612858936
5392	q5392	8.70770375123332E-4	0.24989754669856598	0.5956119639829223	9.380198555033873E-4	0.011035813805314954	2.704930502863E-4	3.105787356839123E-4	7.959586737970123E-4	0.11425781020475095	0.001932069930455883	9.316407694489777E-4	0.001440174022981084	3.726154639011406E-4	9.973803744113437E-4	0.02033716405685347
5393	q5393	0.09687852601487482	0.3906434691090129	0.002707173793324452	0.003112719933359169	0.0052915284187001295	0.3141941572769053	0.0010306227696235703	0.0026413048887206007	0.1598449012107874	0.006411370239008947	0.003091551609254219	0.004779065562992337	0.0012364851075999063	0.0033097015530714527	0.004827422512764795
5394	q5394	0.0023104698359248618	0.21215172392741297	0.002164635514383533	0.002488907114383872	0.004231065758959665	7.177162330830164E-4	8.240781048341529E-4	0.002111967240720931	0.7039826946495309	0.055228389776500464	0.002471981083904947	0.0038213043686851017	9.886840599288857E-4	0.002646412114898221	0.0038599702168485403
5395	q5395	0.002369836499935159	0.11482436979748128	0.0022202550196845938	0.02824748712150453	0.0043397814216409245	7.361576850343334E-4	0.3605700509750712	0.0021662334542984153	0.0026216714542928892	0.4677615181490281	0.0025354977194247744	0.003919491364684554	0.001014087929516579	0.0027144106909519324	0.003959150717450779
5396	q5396	0.16242414636197222	0.17723901576139472	9.299458759303173E-4	0.001069255720519798	0.0018177019305049477	3.083370140648704E-4	3.540309811710913E-4	9.073191364356293E-4	0.0010980777142034117	0.6156422662076164	0.0010619841534891565	0.012403768197525552	4.247471031587285E-4	0.0011369212118662406	0.023182482630146915
5397	q5397	0.0024323344293975977	0.01236353231260534	0.635212897542148	0.002620183294219554	0.030826484963141963	7.555718222854757E-4	8.675436985735305E-4	0.05496786936206141	0.0026908108390684086	0.0053968765430106175	0.002602364508599943	0.004022857185425941	0.001040831713692986	0.0027859958184068626	0.24141384596736237
5398	q5398	0.004875129138387897	0.02478023412492264	0.0045674163350140455	0.3223991643247849	0.16750138275009602	0.10723023619265966	0.0017388182778747632	0.004456285416268094	0.005393193538226261	0.010816962409905683	0.2166476069200889	0.008063014710152463	0.00208613953503079	0.11129981604448329	0.008144600282104586
5399	q5399	0.010341353847846426	0.05256500130436427	0.00968861893706331	0.34751416374895383	0.13106240039866573	0.00321240182981392	0.003688463336696771	0.009452882791093608	0.23568972883052247	0.022945450810494573	0.011064256583817765	0.12922836324131912	0.004425217567645627	0.011844986539906564	0.017276710231796073
5400	q5400	0.001620397355639153	0.25420158114861563	0.0015181196520687855	0.4058310899605253	0.0029673651915949834	5.033545420520413E-4	5.779491085105913E-4	0.0014811819132409608	0.0017925918062309718	0.038733220126298214	0.0017336697278050282	0.002679988025738957	6.933918856508493E-4	0.0018560031064832965	0.2838100964495453
5401	q5401	0.00463037703223147	0.22435308286679587	0.5063804160221491	0.205804901758772	0.008479413757118175	0.001438364054641293	0.0016515222445487882	0.004232561036809614	0.0051224324076141175	0.01027390513759827	0.004954059238103967	0.007658217262482667	0.001981406505311742	0.005303633782234038	0.00773570689358883
5402	q5402	0.004875129138387897	0.39478568533746417	0.0045674163350140455	0.005251634714034999	0.00892761794472108	0.0015143929890763575	0.0017388182778747632	0.004456285416268094	0.005393193538226261	0.010816962409905683	0.005215920512922299	0.008063014710152463	0.00208613953503079	0.5341631888588165	0.008144600282104586
5403	q5403	0.0035584742630572013	0.018087690164291365	0.5049033903814683	0.0038332947576135337	0.0065164835196966355	0.001105391944051043	0.0012692053716543967	0.003252750134916616	0.08110116397235574	0.00789556158359223	0.351047665177819	0.005885388779304626	0.0015227235287161992	0.004075876366738402	0.005944940054724673
5404	q5404	0.002889559627253806	0.10867656994614981	0.5353113166565102	0.003112719933359169	0.0052915284187001295	8.976026515019219E-4	0.0010306227696235703	0.0026413048887206007	0.003196623898085702	0.006411370239008947	0.2850584507721172	0.004779065562992337	0.0012364851075999063	0.03463935701561179	0.004827422512764795
5405	q5405	0.002008570237895642	0.1408754332970942	0.0018817914878089248	0.06749663698034086	0.025455858161428545	6.239352025334122E-4	7.163992056225023E-4	0.0018360051610128863	0.0022220145806587754	0.744896671110283	0.00214897747487146	0.003321990231397723	8.594967770527397E-4	0.0023006163199110873	0.0033556037720882405
5406	q5406	0.0028017808001049574	0.22688690328735564	0.0026249354694550244	0.003018161959051927	0.09626455932928149	8.703353450060124E-4	9.993145878863991E-4	0.002561067525529462	0.27650084679573766	0.37075171237852694	0.0029976366847200677	0.004633887465253753	0.0011989232550918512	0.003209159685791336	0.004680775431207539
5407	q5407	0.002053285977939841	0.27758650485355024	0.6697978651773615	0.0022118609812161643	0.00376009582965869	6.378255429330284E-4	7.323480233646432E-4	0.0018768791757477023	0.024533954798151087	0.0045558418268907995	0.0021968190271927104	0.0033959459481627875	8.786313005692202E-4	0.0023518337278770466	0.0034303078093845586
5408	q5408	0.002983016506646099	0.07984854178698186	0.002794731777008336	0.00321339447513023	0.037805620960479694	9.266337681995699E-4	0.0010639561492054275	0.0027267324777882247	0.3267295012263585	0.1683334774015113	0.3266210305898577	0.004933634636326502	0.0012764766822611134	0.0034167470613047785	0.03732650450094056
5409	q5409	0.002983016506646099	0.07984854178698186	0.16450947631943705	0.00321339447513023	0.005462672051993947	9.266337681995699E-4	0.0010639561492054275	0.0027267324777882247	0.0033000121415011326	0.0066187328590826	0.45599282622380066	0.26367722590421244	0.0012764766822611134	0.0034167470613047785	0.00498355559245482
5410	q5410	0.03421921508979414	0.1713358808712305	0.7232892494317522	0.003112719933359169	0.0052915284187001295	0.03222725811404226	0.0010306227696235703	0.0026413048887206007	0.003196623898085702	0.006411370239008947	0.003091551609254219	0.004779065562992337	0.0012364851075999063	0.0033097015530714527	0.004827422512764795
5411	q5411	0.003303556814443585	0.3391572178533027	0.0030950399321988255	0.003558690068311869	0.25677820777614313	0.0010262052833462253	0.0011782836531899024	0.0030197337621473037	0.0036546152438357957	0.0073299493954822	0.07517121568703541	0.0054637787911996135	0.18050545760361997	0.11123898412757174	0.0055190640081717
5412	q5412	0.002889559627253806	0.07734691448360947	0.002707173793324452	0.003112719933359169	0.5692253267444263	8.976026515019219E-4	0.0010306227696235703	0.0026413048887206007	0.06585593482316637	0.006411370239008947	0.003091551609254219	0.004779065562992337	0.0012364851075999063	0.2539469452533942	0.004827422512764795
5413	q5413	0.0018853920242284995	0.2957729053160726	0.4719348129129517	0.0020310005997661194	0.0034526387282332303	5.856715549685488E-4	6.724650813602644E-4	0.001723409727828452	0.022527852036289434	0.00418331783119895	0.002017188602582421	0.1870972136289292	8.067870058669717E-4	0.0021595279958517683	0.003149816953871914
5414	q5414	0.0035584742630572013	0.056669961172781905	0.6206502034069399	0.0038332947576135337	0.0065164835196966355	0.001105391944051043	0.0012692053716543967	0.003252750134916616	0.003936621955374663	0.00789556158359223	0.003807226101404107	0.2373790148302479	0.0015227235287161992	0.004075876366738402	0.04452721106321522
5415	q5415	0.001811336942742579	0.04848535475437241	0.0016970073418880976	0.0019512262541760137	0.003317024787432042	5.626673446134481E-4	0.4916253848044498	0.00165571704313059	0.002003821933295526	0.31824577716868935	0.0019379567694055313	0.0029957845217625386	7.750977461833213E-4	0.002074705306645066	0.12086113728121373
5416	q5416	0.027361423356102886	0.38750839856865915	0.002164635514383533	0.002488907114383872	0.004231065758959665	7.177162330830164E-4	8.240781048341529E-4	0.002111967240720931	0.5035750664881068	0.005126482736144421	0.002471981083904947	0.053923211409041154	9.886840599288857E-4	0.002646412114898221	0.0038599702168485403
5417	q5417	0.007738367177574774	0.0393340453066091	0.007249929930036518	0.6795535109825237	0.014170944751671171	0.0024038191949296837	0.0027600528944598684	0.09097571896196814	0.008560698737166004	0.017169930169594227	0.00827931054794253	0.09670073563207456	0.003311361247563099	0.008863525647400238	0.01292804881848642
5418	q5418	0.0038560224710423737	0.1450253152195477	0.0036126345625880386	0.004153822574169089	0.04886976777719029	0.0011978212740839259	0.0013753322552521072	0.0035247346715804994	0.004265789660898682	0.00855576312688401	0.0041255741405139676	0.006377506118119838	0.0016500487877268136	0.7569678304801574	0.006442036880245304
5419	q5419	0.35308511965812706	0.020455329345408845	0.22193329377188545	0.004335064678397314	0.0073694769956021075	0.0012500853379258272	0.001435341585815463	0.0036785280311467106	0.004451917180919428	0.00892907336936708	0.0043055836919633035	0.3120840160983075	0.001722044716543456	0.04824200580060533	0.006723119737985091
5420	q5420	0.0014207138932764032	0.39231888188850844	0.04754272882468027	0.3404161535535846	0.002601693306553755	4.413255727975698E-4	5.067277635391055E-4	0.10912592807846758	0.0015716886202157706	0.0031522875276865834	0.03232782013438325	0.048561418799017195	6.079443921584994E-4	0.017031181949691086	0.0023735056954399436
5421	q5421	0.002641306005850502	0.09933973128175376	0.002474589668178837	0.17467329066360454	0.233940907982012	8.20486018671494E-4	9.42077846567971E-4	0.0024143798245445346	0.3465779830490803	0.005860543786085387	0.060101943030966665	0.004368476931511414	0.0011302537279537755	0.0030253518588950405	0.06168867832432384
5422	q5422	0.004024270780671448	0.19498575378413666	0.0037702632234756658	0.004335064678397314	0.0073694769956021075	0.21941311588633558	0.001435341585815463	0.0036785280311467106	0.004451917180919428	0.5325203466855505	0.0043055836919633035	0.006655773330533848	0.001722044716543456	0.004609399690923377	0.006723119737985091
5423	q5423	0.0015924202251279647	0.21528144121204656	0.036023105849534866	0.0017154026275453397	0.0029161318549379605	4.946638245145304E-4	5.679704711218331E-4	0.24317399051601912	0.0017616416354338657	0.46970443591778804	0.0017037368819698372	0.019899315149003862	6.814200595967386E-4	0.0018239581016216509	0.002660365673737835
5424	q5424	0.3161861142526572	0.014687603558528797	0.002707173793324452	0.12843134178352053	0.09928049480632115	8.976026515019219E-4	0.0010306227696235703	0.0026413048887206007	0.1598449012107874	0.006411370239008947	0.19106948438449625	0.004779065562992337	0.0012364851075999063	0.0033097015530714527	0.06748673343784548
5425	q5425	0.09499977765481807	0.12488316001865743	0.21724491283874228	5.522150871160257E-4	9.387487115026122E-4	1.5924006560390902E-4	1.828386281759868E-4	4.685832456666863E-4	5.671001510417226E-4	0.0011374153315639448	5.484597001265189E-4	0.08421885168824757	2.193598351375235E-4	0.35630349976604786	0.11757583727755183
5426	q5426	0.0021489686915033565	0.1507225835799495	0.025313227572470606	0.048914732112903044	0.00393531553899581	6.67548084938204E-4	7.664752939451952E-4	0.0019643413678124342	0.6547745166975676	0.004768143139638502	0.048898989206847716	0.02685409577370281	9.195753424433362E-4	0.0024614287065362096	0.026890058890745798
5427	q5427	0.0038560224710423737	0.019600124819460715	0.0036126345625880386	0.004153822574169089	0.007061370977161289	0.0011978212740839259	0.0013753322552521072	0.0035247346715804994	0.08788258326095667	0.510256524727232	0.0041255741405139676	0.006377506118119838	0.33611722318795884	0.004416688079635321	0.006442036880245304
5428	q5428	0.3644968390960244	0.3192996247193677	0.19729057861504812	0.0027660787557585043	0.0047022490483630405	7.976431155348283E-4	9.158497421193481E-4	0.002347161805940768	0.002840638940845093	0.005697382158723964	0.0027472677952945722	0.004246855486257723	0.0010987866756945457	0.08646321677386053	0.004289827271166918
5429	q5429	0.002200233920569453	0.2497411243704088	0.0974843002462632	0.0023701576939315298	0.004029195386269366	6.834729355990343E-4	7.847601259545975E-4	0.0020112021762472305	0.002434045750616842	0.004881890702011084	0.0023540392292706763	0.0036389843148225487	9.415124887406666E-4	0.6227692753008155	0.003675805358479555
5430	q5430	0.18974308907582013	0.1349956573795325	0.06440936750238677	0.0020733849535727687	0.003524690829764283	5.978937622899726E-4	0.31371708415773497	0.0017593750582505672	0.0021292734439392487	0.004270618259895829	0.002059284717884622	0.14926427890529567	8.236236064603989E-4	0.0022045945500625778	0.12842778379710973
5431	q5431	0.004409025310031931	0.3570408145673794	0.004130732469004785	0.0047495337489417465	0.00807406170364273	0.0013696041332723575	0.001572572454815241	0.004030226611709684	0.004877558345008965	0.009782768761425873	0.004717234129349405	0.19850913999873465	0.0018866868444126037	0.005050097522996117	0.38979994339927443
5432	q5432	0.0012648455019223673	0.29442140277394707	0.261749386115657	0.1933573329225442	0.002316258109215116	3.9290716327760835E-4	4.51133993582284E-4	0.0011561770784010081	0.11111057291886924	0.0028064459135859554	0.12477849421876684	0.0020919379976553076	5.41246012641761E-4	0.0014487540186483227	0.0021131052612858936
5433	q5433	0.002983016506646099	0.5003068775972965	0.035137680685494076	0.00321339447513023	0.005462672051993947	9.266337681995699E-4	0.0010639561492054275	0.4231850682881029	0.0033000121415011326	0.0066187328590826	0.0031915415050002747	0.004933634636326502	0.0012764766822611134	0.0034167470613047785	0.00498355559245482
5434	q5434	0.5257956693082154	0.26113760087989485	0.0019674859209538546	0.002262223673950364	0.003845710862668642	0.0234217237056139	0.023518398403874246	0.04745836508911294	0.002323202348359347	0.004659575499134142	0.002246839224030903	0.04901202006293471	8.986371863789547E-4	0.025174758786142816	0.026277789048734956
5435	q5435	0.001513999881856222	0.30317171025981277	0.0014184378701168337	0.0016309258915816623	0.0027725239947253575	4.703036045735752E-4	5.400001912856746E-4	0.0013839255129923652	0.05092089840365254	0.6271420717918093	0.0016198346374363213	0.002504016400807085	6.478628401250169E-4	0.001734135441631916	0.002529353277593396
5436	q5436	0.37491607089524387	0.0917137090052385	0.1146569546011337	0.003690891771040251	0.006274402810062375	0.0010643277618995735	0.0012220556879157633	0.11457885088374997	0.003790380468898337	0.044751228563676124	0.003665791538793735	0.04281573162674528	0.0014661559042766972	0.0039244617210542395	0.1914689867602715
5437	q5437	0.00463037703223147	0.023536161543261807	0.05454234304419747	0.0049879804352379225	0.008479413757118175	0.001438364054641293	0.0016515222445487882	0.004232561036809614	0.4067562750546822	0.01027390513759827	0.20577098056163803	0.05786244759336618	0.001981406505311742	0.2061205551057681	0.00773570689358883
5438	q5438	0.0021489686915033565	0.38372157785428584	0.0020133281450369707	0.002314933258035767	0.00393531553899581	6.67548084938204E-4	7.664752939451952E-4	0.0019643413678124342	0.0023773327294256976	0.5872656288254794	0.002299190351980436	0.0035541963462691747	9.195753424433362E-4	0.0024614287065362096	0.0035901594633121594
